MOVIE_ID,THREE,FOUR,FIVE
52522,42,24,21
56473,0,0,3
80272,0,2,0
2059,8,12,44
5795,0,2,2
25734,0,12,24
63844,21,15,57
71595,0,1,2
65721,24,64,120
39706,26,70,250
27165,0,1,3
36301,0,1,0
26993,89,150,912
34942,1,2,4
60957,1,1,7
6032,0,0,1
48394,0,0,2
12093,3,4,5
34032,108,252,484
27580,22,24,58
55491,0,6,4
42517,2,0,1
42299,114,246,348
37095,0,0,1
28283,104,192,244
17836,3,15,3
32046,2,6,4
31574,1,13,41
23210,30,110,80
69552,8,20,50
11206,0,2,0
29356,0,1,2
46454,0,11,0
62269,0,2,0
68217,2,8,50
3312,0,16,25
1354,1,5,3
32105,135,90,105
54600,4,6,18
43438,2,8,16
18300,1,1,2
69378,1,5,9
68940,1,2,10
45385,3,0,6
53129,10,15,23
9012,16,3,8
72512,0,1,1
2626,2,6,24
17018,1,0,0
18405,90,144,213
34028,14,30,86
59730,0,1,0
80268,0,2,0
81191,6,6,12
30556,26,85,304
27695,1,0,9
4848,6,2,0
44375,0,0,16
5322,0,0,1
59719,0,1,0
10156,0,2,10
21877,10,33,141
31096,13,45,83
80037,3,3,12
13318,2,7,22
52636,0,1,0
3888,0,1,3
74738,0,10,2
1903,14,25,80
66241,145,430,1050
65335,10,30,15
12818,6,6,18
60715,4,44,256
41753,54,114,204
45204,1,0,0
75620,24,96,48
36402,20,60,150
74518,0,4,0
77624,4,4,27
16845,70,285,655
21487,49,217,434
25868,0,5,40
17368,35,154,245
60016,126,315,1647
79088,2,4,12
54885,42,14,91
61258,45,90,204
48042,0,6,54
22082,91,98,210
52841,7,21,70
58103,0,7,5
73988,27,99,99
18146,8,12,28
80042,0,7,6
65274,4,2,10
62300,1,1,2
64537,0,0,5
33400,6,14,52
65070,10,11,13
60794,3,2,1
16287,0,3,3
52359,24,18,39
73724,1,1,0
12257,3,18,50
33073,0,2,6
56900,0,3,2
50198,1,4,26
294,0,0,6
1153,0,3,0
22881,1,1,0
33151,0,2,0
56057,0,3,36
20297,1,2,0
62368,24,72,72
69223,3,3,52
58952,0,1,1
37454,22,40,114
66429,2,5,10
30421,150,182,152
34304,2,3,6
878,1,1,0
32119,0,2,2
32116,0,0,2
49226,4,14,20
46853,0,3,8
12841,1,0,0
49996,24,128,240
24460,0,2,0
72165,49,224,350
47600,6,0,0
10170,0,21,18
44738,6,48,102
9732,1,10,26
49025,30,72,90
22159,0,3,5
61518,39,24,24
35261,0,1,1
33815,3,1,1
35209,0,3,13
41258,2,3,4
5401,9,0,17
78703,10,140,410
15678,54,108,252
78062,32,56,280
35211,0,3,13
8466,3,30,70
29781,0,6,0
15370,12,21,43
42834,20,150,620
18826,70,330,680
68583,0,2,14
22368,0,0,2
47303,0,1,0
70788,1,2,2
68472,70,82,198
44634,9,11,20
7412,0,0,8
51310,4,4,4
17258,30,31,103
75782,4,2,6
60641,0,6,0
61516,195,120,122
23688,4,6,12
62532,2,2,0
82016,12,15,67
2594,3,0,3
38604,0,6,10
74009,4,20,74
81726,21,60,66
33415,2,0,2
41693,0,3,2
58735,14,12,33
43713,0,2,0
46127,2,4,22
62070,50,55,40
47630,0,0,1
320,24,123,531
58737,14,12,33
3778,10,13,15
53598,26,88,264
15364,1,1,1
5674,20,30,50
14593,5,45,65
38689,4,22,167
44699,9,36,111
46744,6,2,12
18388,1,1,0
51303,2,0,2
49706,4,4,50
18356,54,192,1050
50585,0,0,1
52454,1,3,8
55000,30,62,432
66767,1,2,9
44515,2,4,12
50453,24,12,0
40583,15,36,105
3727,8,9,17
6065,0,5,29
83506,8,16,60
67544,2,2,2
58736,56,48,132
84466,0,0,2
64866,30,30,24
16861,107,270,336
61244,170,290,200
32381,0,0,18
1383,20,25,35
70484,0,4,0
71140,0,0,3
10745,14,168,322
58749,10,24,60
14883,0,3,0
82977,25,28,21
62398,10,15,41
48052,0,0,2
48210,2,0,4
53378,8,4,12
16239,0,2,2
77824,24,24,38
78571,0,0,6
12903,72,15,6
65602,3,9,45
80024,0,3,3
54333,9,21,9
41789,0,16,34
21092,3,3,3
63523,0,8,15
68345,6,12,44
75040,0,0,1
1262,35,90,28
77688,0,15,78
79865,140,220,1810
73822,3,0,1
23343,1,4,41
36890,1,1,0
1792,2,8,8
19992,3,3,12
9727,2,0,0
17913,40,40,119
16745,0,3,27
39251,16,64,216
51187,4,6,0
12560,28,52,502
54720,8,2,4
35760,7,14,6
3362,0,3,5
924,42,18,51
57423,6,0,4
56901,12,30,180
42714,90,198,363
1269,0,0,2
15829,3,11,4
84830,0,1,0
85235,6,6,8
59619,4,32,126
54585,2,4,2
51769,4,6,34
80135,0,1,0
8905,20,18,60
66127,6,6,6
38662,9,18,39
44132,0,0,4
17485,3,9,15
17774,1,1,0
23552,24,80,192
62093,19,29,35
10822,1,4,1
55711,19,58,116
42846,2,0,0
42770,24,115,284
17748,0,4,6
69547,0,4,0
15071,35,20,5
33405,3,3,38
66804,5,36,212
34981,51,48,45
9536,4,2,0
54017,6,12,6
8724,1,1,15
30882,0,2,5
26755,0,3,27
50727,6,0,6
25924,0,0,2
80750,0,0,1
28195,0,0,1
49979,0,0,1
14933,0,0,1
62514,0,0,1
15273,0,0,1
57912,0,3,7
62594,0,0,2
384,13,48,63
25119,44,164,352
9219,48,147,240
57855,2,9,25
79583,0,10,16
23262,5,2,0
11488,2,1,1
41968,0,0,1
37723,1,2,2
8575,0,0,5
6420,3,0,0
76866,1,1,3
11174,5,18,20
20026,0,0,1
47502,4,2,2
30660,87,151,249
13526,29,13,11
45526,2,1,27
59379,13,71,175
46799,5,5,1
31224,2,2,4
71520,0,4,0
81011,0,1,0
74726,0,6,6
45290,28,66,112
83429,2,8,9
76211,11,29,69
5656,0,12,24
21406,16,8,56
75431,20,20,10
82140,9,0,0
82541,4,16,18
4465,17,34,73
67364,2,2,2
72282,4,4,0
64251,0,18,0
14024,0,2,3
19493,28,48,88
43725,0,2,4
32921,98,142,96
39327,11,49,188
46975,0,1,1
34117,0,0,4
59545,200,336,462
2889,8,36,56
8513,0,2,3
79154,0,0,4
75328,0,1,0
80926,0,4,8
55413,3,18,9
45966,12,6,6
78705,147,282,748
57281,14,30,204
33194,36,46,78
67786,6,12,6
80748,0,0,2
2464,2,2,9
81074,9,2,2
45981,0,2,0
52217,3,7,17
45028,0,3,0
28365,25,69,127
57111,0,0,70
76566,2,5,53
60702,0,0,1
24568,0,5,0
74733,2,0,0
74732,2,0,0
21034,29,57,79
74734,1,0,0
61389,1,0,0
59789,0,4,0
74548,2,1,1
14226,0,0,1
44140,1,0,0
1030,115,455,645
67678,52,96,118
38401,0,2,0
7683,0,0,1
5192,120,410,2120
33689,21,56,140
26841,0,1,2
36515,12,23,12
47935,0,2,2
931,20,56,30
6679,0,16,12
14730,3,18,15
39273,45,30,117
74554,30,10,60
43696,0,25,40
361,8,13,15
47518,6,48,150
6464,6,18,36
59595,12,44,24
42597,80,370,1020
2096,0,4,9
37222,0,4,0
79552,0,2,0
9103,0,1,1
713,3,9,15
70893,3,0,6
29018,0,5,22
73646,4,2,0
75720,1,0,3
326,0,1,0
11383,15,15,15
69735,0,0,4
73644,12,32,68
15285,5,5,5
30877,1,1,0
22936,0,0,2
39660,0,0,2
6699,0,1,0
22678,32,60,148
39095,8,28,42
27115,0,0,1
27357,6,2,8
76777,8,12,34
36553,6,15,15
43706,0,0,3
19200,4,0,4
64245,0,0,1
31190,2,5,8
22344,0,0,2
61943,7,7,18
39180,5,20,100
30989,2,2,2
30392,1,1,2
52027,123,189,264
26448,0,0,1
81317,44,94,150
20667,2,2,0
80347,3,5,5
18948,19,25,33
74757,1,1,2
47831,0,1,3
76840,32,40,65
70057,3,3,3
65729,8,10,10
413,0,0,1
26145,1,2,1
56120,5,7,3
70454,4,21,28
11903,30,96,450
10339,110,192,560
13994,0,4,27
75176,2,2,34
40223,21,63,35
82647,7,56,63
69852,12,12,16
85168,18,14,46
36902,0,3,8
7667,28,66,62
66077,2,2,0
21058,0,14,60
42826,8,27,59
51583,5,7,7
20779,72,160,296
50615,0,3,3
35436,4,4,8
68403,2,8,26
69338,6,12,6
8058,0,1,0
37720,0,4,2
27290,2,6,0
67758,10,4,4
48014,7,84,266
2310,0,4,2
46118,0,0,1
38677,0,0,2
81065,0,0,1
57478,180,370,550
39405,10,15,15
1346,10,30,0
45009,0,2,1
79127,18,225,1089
2853,8,68,160
61493,28,105,35
20554,4,4,4
82313,5,2,2
67721,0,24,33
36186,6,3,33
38960,2,6,24
25715,0,1,0
61317,40,120,325
24734,3,0,24
28113,0,0,6
83620,62,118,326
69026,1,0,1
57902,1,0,0
65857,16,12,4
73714,66,57,69
83824,11,23,50
38146,0,8,4
83685,0,4,4
65831,1,3,10
78725,0,2,22
81682,2,0,2
62150,4,19,70
35637,0,0,4
28586,1,0,0
79211,1,0,1
18448,32,45,24
47880,16,32,202
25017,23,21,15
34106,2,1,9
65041,0,2,1
62268,2,4,4
56831,0,0,2
1789,2,1,0
26725,0,0,6
1932,4,4,4
78592,29,68,146
7261,54,88,304
1741,4,7,7
25735,4,4,20
76391,0,1,0
38238,24,34,140
22986,0,18,66
12756,1,2,4
3196,0,0,2
16836,0,3,0
33871,12,12,30
80493,1,0,5
39225,0,1,9
64913,22,28,58
75194,82,143,618
11050,288,512,4312
24706,80,364,2892
25035,54,108,180
6722,5,9,27
40952,2,6,8
36901,24,9,15
11676,2,8,18
51474,4,5,9
57992,0,1,0
2336,4,8,12
72036,3,6,2
84617,1,1,5
5832,0,1,1
62076,2,12,14
30881,1,0,1
62063,29,31,65
33079,6,0,24
68768,12,45,180
58197,2,0,2
18238,118,138,90
35662,3,4,38
66969,176,347,200
45445,4,10,42
3777,42,61,62
59605,0,3,8
83904,11,83,204
55168,2,2,4
23678,1,8,68
4238,42,125,193
43364,48,12,18
29069,12,28,172
22256,4,6,4
49889,0,28,40
67055,0,2,1
84738,3,5,13
57227,3,5,13
47744,0,2,0
85052,28,72,102
84967,3,20,77
50341,0,0,1
58169,52,84,138
10525,0,0,28
9311,1,0,1
10512,1,0,0
58240,0,2,6
356,2,1,24
29447,99,198,99
39524,42,24,474
66020,45,51,60
43285,0,1,1
46976,0,0,2
70411,144,372,816
62612,18,27,39
59252,1,8,27
72761,0,6,39
77017,0,0,7
57830,120,36,88
4038,0,1,1
38933,0,1,2
21940,6,12,37
72702,0,0,2
34384,0,10,10
42680,43,19,58
62221,3,1,2
31593,50,60,160
18878,0,2,2
74440,30,50,80
45158,0,3,4
70654,3,0,3
64019,1,1,2
31315,152,190,216
20715,0,1,3
59016,1,2,0
74159,8,4,18
42402,78,108,264
7941,0,2,4
43487,10,4,5
59253,0,1,6
63074,0,0,2
58226,12,18,21
72457,6,7,6
14544,15,45,65
73209,2,2,4
34269,2,4,2
40410,0,0,2
66292,3,5,4
39781,4,20,40
12041,9,12,39
70118,0,1,1
79352,3,10,49
51096,0,0,3
58895,0,7,7
58488,18,3,3
56132,2,4,4
78236,8,92,320
36064,0,4,0
23316,0,2,5
72417,30,26,32
72804,3,3,9
53864,20,15,5
3376,161,326,1075
7669,0,0,4
53837,1,11,67
72083,11,26,162
41780,2,0,0
4677,2,0,10
71911,0,1,0
18688,42,224,1050
76473,2,18,24
19724,63,203,245
46252,0,0,2
2330,15,250,410
22231,1,4,0
61098,0,3,3
45514,108,434,405
12737,6,21,12
57665,1,3,2
45210,10,28,47
66034,54,144,718
76105,1,6,7
36662,2,0,3
38820,3,0,12
10986,0,0,2
3849,2,28,98
57674,26,91,241
44805,0,1,3
20196,42,0,12
63018,0,1,0
30204,0,20,48
12789,12,24,12
27751,0,0,1
3624,0,0,1
60406,2,5,33
72139,2,12,25
24082,0,15,36
38792,34,155,758
52910,2,2,0
66029,666,1269,1334
37419,0,0,9
20602,0,4,9
45334,18,9,33
34823,0,10,72
75914,10,18,16
54597,22,90,548
24845,17,68,342
17073,42,18,45
7069,11,34,47
65193,0,1,0
56345,250,260,420
6261,11,21,33
1680,36,90,258
72778,3,66,231
49247,2,4,21
49033,160,460,780
48996,48,120,564
65219,14,49,140
6427,0,2,2
51460,6,14,45
49355,3,6,17
49592,28,196,812
6151,0,1,0
55208,7,19,47
49831,162,234,531
15805,14,14,80
49661,2,15,30
2767,10,8,5
64688,40,32,20
27654,2,8,4
73897,15,18,22
74029,168,408,240
12879,14,14,20
23971,46,49,97
84884,15,17,21
36635,144,160,256
20682,6,12,6
36013,15,24,36
83479,10,16,82
19861,1,5,9
29097,11,12,42
32870,3,9,27
53472,6,5,3
79632,1,1,0
3314,0,3,0
29327,6,113,1218
38285,1,0,0
76645,8,40,154
12655,0,2,0
12679,0,3,3
12661,4,4,4
12658,0,1,0
43650,9,6,15
12663,0,3,2
12632,4,4,8
11042,16,53,106
36438,9,5,15
45718,0,1,4
65952,24,39,40
22675,4,4,8
37062,2,0,0
12635,0,8,0
12678,0,10,10
12636,0,2,4
12648,8,8,4
12651,1,4,1
13780,14,28,42
53606,6,3,6
1355,1,5,3
81736,2,12,70
77428,1,1,0
50276,1,0,3
70645,105,301,994
54851,1,0,1
24645,0,0,6
20893,2,0,17
16554,50,75,105
64730,3,3,3
28141,13,77,149
34523,6,0,8
30581,5,6,37
512,2,0,2
52867,44,81,758
29491,3,0,0
85028,1,3,34
50220,0,1,0
75652,36,138,936
29065,18,29,11
40466,72,198,240
43628,171,282,237
1002,1,4,6
16963,0,0,3
59344,2,4,2
7848,11,53,185
31817,0,0,1
24162,77,371,497
52266,0,0,4
82867,6,8,4
63687,1,1,0
52091,3,0,0
60970,1,3,2
74390,0,1,0
53800,0,1,7
26359,0,1,2
66208,10,30,85
4164,3,1,2
78593,14,36,157
62529,0,0,1
4890,4,28,24
9246,1,0,1
13943,12,19,29
68337,3,1,7
18007,0,3,10
60285,31,61,117
43283,0,0,8
56888,0,4,4
13119,117,180,102
58468,9,3,6
11995,0,0,2
30343,10,10,75
84035,0,0,2
11993,0,0,4
23826,0,0,6
21673,1,2,0
35929,8,8,0
27244,0,1,3
46178,126,324,531
13982,10,83,423
74490,4,6,20
69399,45,59,118
67175,1250,1250,1390
52401,8,24,136
35374,2,1,1
13511,8,0,12
43436,0,4,34
43637,4,24,20
48494,7,84,133
57661,0,0,1
42940,0,1,0
26206,10,10,10
68549,65,242,970
3810,0,2,14
23185,74,72,208
57483,12,36,48
66550,2,0,0
42749,15,27,12
45199,12,27,75
43114,1,3,43
18566,6,0,0
54548,0,4,12
54557,1,2,3
50932,1,0,0
19830,2,2,4
34878,0,0,3
533,141,219,282
12219,6,27,12
4147,0,8,20
18635,32,128,216
36432,11,16,37
36643,0,1,0
78374,176,296,984
41976,0,0,18
77147,0,4,0
14206,0,1,0
61558,1,0,1
52582,1,1,4
77141,52,96,236
69418,3,6,10
32522,10,6,2
37431,0,3,1
20028,4,4,16
67681,2,7,29
83660,3,31,37
75685,2,10,13
75973,9,135,333
54353,0,0,1
3007,0,1,0
79817,66,117,133
39068,3,15,102
25087,10,75,80
68516,19,126,357
61438,0,12,36
15111,22,30,75
4300,0,9,3
7690,10,2,28
50728,4,0,4
40945,7,2,5
43187,0,104,448
46473,8,40,20
47479,0,0,4
70103,2,4,4
66135,130,430,1670
29982,140,420,1120
37492,0,1,0
44225,80,190,1150
30638,10,30,20
80246,12,17,24
15772,3,0,0
18226,8,16,42
8642,1,1,0
57186,6,8,32
77071,0,0,1
34668,3,9,15
3781,20,20,24
25451,11,62,595
78555,0,2,0
78699,2,3,1
68756,21,47,67
7176,26,80,156
1724,0,8,20
20845,0,1,0
39538,9,15,20
37918,15,3,12
5634,18,12,18
58719,0,1,0
65284,28,81,162
66352,9,0,0
8977,14,56,70
81411,1,0,0
2542,6,6,3
25909,2,0,0
60507,0,0,1
55028,0,0,1
6796,8,12,21
63101,16,8,0
34047,4,28,88
76484,0,0,2
3697,4,1,3
46186,3,3,3
31835,3,3,11
5455,0,8,12
58057,1,0,0
30263,0,3,21
25940,5,9,45
8654,3,0,0
26929,0,0,2
23328,0,2,0
20563,14,8,18
58805,21,70,157
24779,0,4,4
43967,13,31,106
74912,4,2,0
41915,0,1,0
70405,73,97,197
40898,230,430,1130
26940,2,8,2
21322,1,0,5
21017,1,0,7
73725,1,0,18
18147,0,6,3
67385,0,4,18
69561,0,0,1
22303,4,0,0
20083,0,1,0
53187,27,27,54
2849,0,0,3
63834,0,2,8
42646,2,2,7
60003,0,0,1
4813,0,1,6
82078,12,52,100
34169,0,0,2
40274,3,8,8
15009,8,7,8
14547,24,76,180
43765,0,1,0
44959,9,15,115
80121,0,8,12
62304,0,0,4
160,0,2,0
68032,0,2,6
12751,16,42,405
35913,4,2,6
7243,0,5,7
53261,3,24,105
48371,9,6,6
35225,8,16,82
18072,16,58,112
70980,20,26,86
74217,2,0,0
8648,0,2,2
17468,6,6,4
76186,11,17,50
35246,70,195,640
35404,6,18,51
7980,0,3,3
75953,0,9,39
3782,160,140,105
7489,0,1,0
15832,21,40,153
9850,0,4,3
59095,2,5,19
49075,3,18,42
13232,0,2,2
77644,28,41,89
30317,0,4,2
64704,3,9,30
44837,2,13,57
67158,1,11,2
30951,0,10,42
42621,6,9,9
49868,3,1,3
69357,150,215,970
54949,28,32,60
59649,21,35,35
37702,0,1,5
69148,6,3,3
73360,0,1,1
77548,6,24,21
8762,6,4,15
56574,2,5,8
52182,1,1,0
49155,10,10,20
40328,13,9,10
70156,0,4,20
3380,142,224,498
52969,7,10,12
48967,2,0,0
55088,12,8,23
71777,0,1,0
37486,53,93,135
39021,4,28,39
9700,12,9,57
17943,1,2,1
3939,0,0,1
66391,3,9,15
49136,4,10,8
40659,0,0,7
84785,14,22,16
23747,24,57,69
58793,0,2,0
43161,0,0,4
32261,0,35,105
12771,0,0,4
27187,6,0,0
77871,24,56,80
78075,6,4,30
83472,7,7,11
75361,0,2,4
77709,48,120,702
77746,35,56,588
3399,120,450,2260
2210,115,123,92
18456,3,0,0
12887,1,0,4
13651,10,8,3
10746,27,6,15
49163,0,6,4
30699,0,0,4
79663,0,6,4
63979,0,4,2
64002,2,10,20
15117,2,13,4
71593,1,3,6
69985,0,0,32
82487,86,162,444
68372,12,24,72
24103,21,42,30
50562,2,6,6
12102,2,2,12
16871,0,9,21
61683,0,3,3
7317,46,30,58
43989,12,11,17
30008,0,12,21
38441,3,24,54
20055,10,62,361
12590,5,0,10
25486,77,147,1043
11629,1,2,6
20449,3,2,5
5143,63,119,133
56284,7,22,95
28460,135,180,200
36947,8,38,83
62795,56,68,100
6310,10,16,131
82232,330,580,590
15069,0,18,0
77364,3,2,2
77399,0,9,15
35320,0,2,1
77365,0,24,44
31944,0,3,7
77438,0,4,11
43061,5,14,85
4778,2,4,2
70950,4,0,0
74340,0,2,3
84237,5,22,56
70635,10,40,80
3369,1,2,2
23416,24,38,140
45483,2,0,0
527,98,154,203
19966,18,66,83
39183,0,2,0
47534,10,19,28
62959,15,57,51
14179,5,15,20
49233,0,2,9
45656,39,89,184
10212,2,4,63
27765,12,28,84
35106,0,0,2
80007,0,3,2
53795,0,0,16
28918,2,6,23
544,2,2,2
74761,25,71,92
20881,0,2,2
316,22,64,120
69530,87,102,150
28573,5,5,3
40978,8,16,82
37710,40,210,280
66122,43,54,94
9445,5,12,12
29504,0,0,2
1811,0,24,18
6697,0,5,5
72540,0,6,10
43302,2,4,2
73923,1,3,4
76668,165,195,570
54149,80,90,120
68792,0,16,38
613,11,6,6
36150,2,3,4
7520,0,3,14
10072,57,200,600
13325,0,0,5
30523,6,8,5
13964,10,32,35
31275,1,1,1
69467,2,4,1
29941,150,315,635
3953,2,1,1
8725,115,188,525
22160,258,672,1825
17001,2,3,13
58450,1,2,1
60819,5,10,35
72624,4,10,34
70563,90,190,265
61005,1,2,1
37153,1,0,1
57974,8,48,72
40666,0,0,2
5671,45,50,100
45567,0,2,4
29943,30,63,127
50965,6,33,63
9313,3,7,20
36048,0,2,18
42367,0,2,25
44293,31,26,44
54754,4,28,132
56188,0,0,3
27065,18,62,169
26867,45,107,351
84484,0,0,3
13691,0,27,117
84485,3,6,12
66210,0,2,1
38944,2,1,2
9287,3,3,12
83350,1,1,2
73676,9,3,10
73680,3,1,20
60708,0,0,6
83667,0,0,2
38153,6,10,41
43945,10,20,10
25812,0,0,2
59147,0,9,3
29517,10,0,0
78318,12,90,452
29246,12,6,28
81125,0,2,4
52296,5,45,45
62062,8,0,0
5649,0,3,2
38500,17,0,26
50340,4,21,35
25902,0,5,2
53491,2,0,6
26119,2,0,10
23496,1,0,1
12097,2,5,0
20657,0,0,2
21756,2,2,1
3246,24,44,72
64181,2,0,6
8690,0,1,6
58961,0,0,1
75245,0,3,2
22980,0,1,1
69705,9,18,18
23164,1,1,5
6077,0,0,4
83310,23,67,187
20967,112,280,1472
82888,16,48,292
84818,7,3,7
78209,0,0,3
14412,0,0,2
36237,0,4,7
81306,14,16,32
35120,0,4,10
77791,3,18,135
11798,28,105,77
14874,66,57,273
62119,0,0,3
73741,32,131,200
53005,4,12,13
3567,95,100,105
77414,0,0,4
46461,0,3,33
63872,23,79,209
40841,3,6,17
59992,2,0,2
6922,9,36,87
18043,120,377,424
22038,3,21,3
69252,2,0,8
42191,19,105,257
21962,9,6,9
2967,1,0,2
50223,113,111,929
2487,4,4,4
15682,0,3,4
61346,380,819,1229
39498,0,1,2
17287,6,12,16
39502,0,1,2
60043,12,40,70
82548,9,21,27
30553,3,3,0
7655,1,2,3
35321,3,3,7
3213,0,0,2
18757,0,6,4
29782,0,3,6
79634,470,980,1750
33077,1,6,10
59514,2,4,6
40848,0,1,0
5191,0,1,0
66066,0,5,15
66024,520,1204,1820
43233,3,7,17
64023,18,72,513
32343,36,48,16
43190,0,0,2
54653,16,65,468
836,16,45,55
82982,3,6,9
27824,0,1,0
83595,92,159,131
22360,289,818,3249
78421,0,2,0
30165,1,1,0
3992,75,85,105
12536,46,63,73
64342,0,0,8
16607,3,4,24
14530,36,112,188
14346,2,4,2
21266,0,3,3
5366,0,1,7
34403,14,32,70
54878,0,2,2
47229,0,1,2
52747,0,0,3
85103,13,17,29
76899,4,11,11
71200,0,0,11
42891,28,18,14
79044,17,17,57
79038,0,1,14
64947,0,1,12
54370,4,4,22
74559,1,2,0
41029,8,8,36
34438,7,16,35
13536,3,6,33
79249,32,37,13
60726,13,27,199
58745,56,48,132
14138,0,0,4
77320,0,1,1
39366,3,2,2
47731,0,0,4
32364,0,2,0
46683,0,6,0
14297,140,210,620
67246,5,90,210
29163,12,0,16
39559,35,72,100
29794,12,84,414
60263,28,147,546
8287,48,56,87
20526,6,9,15
76996,0,0,2
71170,150,340,1220
69725,80,176,328
3278,0,1,0
68262,8,8,58
56223,13,22,38
21264,18,12,18
59943,69,129,1707
73565,32,121,223
62632,92,158,764
11084,20,34,166
51725,44,108,750
71796,28,21,63
13820,2,0,0
35746,3,54,102
47665,3,0,0
7041,20,64,176
17418,0,3,1
34630,14,19,75
13451,2,4,4
50898,8,4,4
9486,4,6,10
18346,24,48,40
45630,210,354,714
37061,1,0,0
9628,2,2,4
16392,3,40,194
3574,6,8,28
62079,35,45,130
19782,120,220,770
67530,39,108,72
54183,4,7,15
43574,39,26,18
31400,0,0,1
39505,2,4,14
20047,12,35,53
81876,2,0,4
52973,26,68,290
49255,1,1,3
19297,0,2,4
72133,0,2,6
41178,20,54,234
80008,0,5,3
68232,0,0,2
13889,3,9,33
61239,11,67,177
51223,16,20,24
38986,14,17,51
20125,0,0,2
34933,0,1,0
20383,0,1,0
68668,4,12,6
78484,2,4,6
6873,3,54,69
57841,0,1,2
23886,2,2,86
50592,7,28,96
69333,2,5,73
78080,5,13,37
54247,15,21,12
25629,12,26,24
10636,10,15,110
22004,19,8,6
60415,90,64,71
59469,2,8,12
23150,0,7,36
21869,5,2,0
54738,1,0,0
81442,29,37,34
27978,0,2,0
7559,2,0,0
13552,0,0,2
13049,0,6,12
82047,8,9,6
8517,0,6,20
3158,8,4,56
77351,3,5,9
67452,120,260,608
60684,10,40,90
7182,188,264,236
10730,0,1,2
56990,3,6,18
26990,0,0,4
60205,16,28,4
15562,4,0,0
50469,14,22,19
11461,0,2,2
11896,5,33,24
42346,0,24,294
60118,25,55,65
55900,15,25,164
25244,0,0,1
82000,0,0,1
85038,2,22,92
44534,0,2,2
24314,1,1,5
4502,90,280,190
22451,48,144,948
81826,16,16,64
36852,4,6,35
62365,5,25,30
44166,26,120,246
1813,0,18,128
24266,0,1,0
73852,0,0,8
77948,1,2,0
56921,2,2,4
56550,2,1,9
75492,75,200,725
16677,9,39,48
51281,5,9,7
23780,1,2,6
23680,10,25,45
14424,2,2,14
34495,0,0,2
32618,28,72,140
82550,0,10,12
53477,3,3,30
62419,4,6,2
53036,0,1,7
39536,60,240,850
21526,0,3,6
72990,0,1,0
20719,5,0,5
77466,2,9,12
14845,1,0,0
78253,8,14,37
11828,4,6,16
51380,0,1,2
16143,0,1,2
74753,0,0,2
65091,0,0,2
63796,58,206,532
65515,0,0,2
63797,29,103,266
33714,8,0,12
47594,0,6,3
83388,4,9,13
29759,0,1,0
28622,1,3,7
77174,4,11,24
69278,2,8,2
26811,1,2,2
15676,1,0,2
15943,0,9,0
10136,4,4,1
66907,3,20,37
6287,2,38,58
16017,3,3,0
61867,0,0,2
34302,0,2,2
62211,1,0,3
81258,0,1,1
44218,24,28,210
47102,8,36,120
26903,0,0,2
29269,3,4,3
46434,0,5,0
36050,0,2,18
56376,7,49,455
9337,0,0,1
7062,148,168,162
10025,1,0,5
10011,1,0,5
79772,0,0,2
48658,3,5,3
65539,0,3,5
64707,12,28,32
1199,0,72,120
5139,11,9,18
18813,6,17,63
5070,0,0,1
53301,2,3,4
84188,1,1,8
81420,2,16,50
80148,0,0,1
84971,2,2,0
43060,1,5,17
27091,1,2,2
73449,0,6,4
13241,0,0,2
39677,8,50,138
67077,0,2,6
76327,3,54,102
22046,62,234,346
1632,5,7,14
80471,2,6,54
23960,0,1,0
21016,0,4,46
29259,12,18,33
39332,0,6,0
57320,1,4,4
6364,0,0,2
6864,0,12,76
78341,3,2,7
28265,70,160,205
63533,4,20,71
35219,8,36,320
16068,342,675,2574
43393,3,3,3
57666,1,3,3
32829,0,2,2
51595,238,316,506
39143,0,1,2
47029,9,9,18
10443,10,30,41
62593,0,4,12
14590,0,1,0
8288,2,18,48
55107,18,90,216
3004,12,20,28
57752,4,2,4
16000,42,54,60
54255,11,27,49
57114,0,0,1
14617,18,24,75
1854,26,26,14
34454,0,1,2
64263,6,21,30
69814,2,17,24
76904,0,0,2
84144,0,0,1
53298,1,1,3
51398,2,0,0
17225,18,30,9
60719,1,1,0
20187,0,0,2
58435,9,18,27
34717,10,19,64
19416,15,25,182
22738,0,3,4
65030,9,42,108
12549,67,247,473
11991,0,0,6
10707,1,6,47
5207,4,24,130
28527,1,1,2
78950,63,297,721
8891,6,0,0
49729,1,4,14
2987,21,12,3
2284,2,0,3
68746,2,6,0
70706,9,4,9
33941,6,6,1
63241,1,2,1
80618,0,2,2
67850,9,12,27
17009,60,100,174
51499,3,11,80
83705,2,6,7
5531,2,6,6
70055,30,30,30
71371,80,216,948
41748,0,2,0
8848,36,24,8
1057,1,1,1
50113,1,16,28
43558,0,4,14
81919,10,0,10
56214,41,77,114
72068,1,0,0
71844,0,0,4
59316,133,116,457
70986,0,5,18
22064,4,14,9
70169,1,2,0
20721,3,3,3
78171,1,5,42
35979,0,0,4
80290,0,1,0
53091,4,11,2
79135,4,4,8
937,10,18,45
84716,2,4,60
81799,12,16,16
37622,0,1,2
48651,6,12,51
84474,14,14,34
55207,49,133,329
28999,0,7,5
60086,24,92,118
22341,0,0,1
56352,25,20,19
69904,81,96,76
9116,0,0,4
62900,0,12,70
36173,2,0,4
36171,15,6,69
83181,0,2,0
